# regionId	LeagueRegion
# Demonic Pacts League: OSRS map region id -> league region	
#	
# Auto-generated by LeagueRegionDumperTest from leagues_regions.tsv	
# in the shortest-path-tooling repo. Do not edit by hand; regenerate with:	
#   ./gradlew leagueRegionDump \	
#     -PleagueRegionsCacheDir=$PWD/cache \	
#     -PleagueRegionsXteaPath=$PWD/keys.json	
#	
4655	VARLAMORE
4656	VARLAMORE
4657	VARLAMORE
4658	VARLAMORE
4659	VARLAMORE
4660	VARLAMORE
4661	VARLAMORE
4662	KOUREND
4663	KOUREND
4664	KOUREND
4665	KOUREND
4666	KOUREND
4667	KOUREND
4668	KOUREND
4669	KOUREND
4670	KOUREND
4752	VARLAMORE
4753	VARLAMORE
4754	VARLAMORE
4755	VARLAMORE
4756	VARLAMORE
4757	VARLAMORE
4758	VARLAMORE
4759	VARLAMORE
4760	VARLAMORE
4761	VARLAMORE
4762	VARLAMORE
4763	KOUREND
4764	KOUREND
4765	KOUREND
4766	KOUREND
4767	KOUREND
4768	KOUREND
4769	KOUREND
4905	VARLAMORE
4906	VARLAMORE
4907	VARLAMORE
4908	VARLAMORE
4909	VARLAMORE
4910	VARLAMORE
4911	VARLAMORE
4912	VARLAMORE
4913	VARLAMORE
4914	VARLAMORE
4915	VARLAMORE
4916	VARLAMORE
4917	VARLAMORE
4918	KOUREND
4919	KOUREND
4920	KOUREND
4921	KOUREND
4922	KOUREND
4923	KOUREND
4924	KOUREND
4925	KOUREND
4926	KOUREND
5008	VARLAMORE
5009	VARLAMORE
5010	VARLAMORE
5011	VARLAMORE
5012	VARLAMORE
5013	VARLAMORE
5014	VARLAMORE
5015	VARLAMORE
5016	VARLAMORE
5017	VARLAMORE
5018	VARLAMORE
5019	KOUREND
5020	KOUREND
5021	KOUREND
5022	KOUREND
5023	KOUREND
5024	KOUREND
5025	KOUREND
5161	VARLAMORE
5162	VARLAMORE
5163	VARLAMORE
5164	VARLAMORE
5165	VARLAMORE
5166	VARLAMORE
5167	VARLAMORE
5168	VARLAMORE
5169	VARLAMORE
5170	VARLAMORE
5171	VARLAMORE
5172	VARLAMORE
5173	VARLAMORE
5174	KOUREND
5175	KOUREND
5176	KOUREND
5177	KOUREND
5178	KOUREND
5179	KOUREND
5180	KOUREND
5181	KOUREND
5182	KOUREND
5264	VARLAMORE
5265	VARLAMORE
5266	VARLAMORE
5267	VARLAMORE
5268	VARLAMORE
5269	VARLAMORE
5270	VARLAMORE
5271	VARLAMORE
5272	VARLAMORE
5273	VARLAMORE
5274	VARLAMORE
5275	KOUREND
5276	KOUREND
5277	KOUREND
5278	KOUREND
5279	KOUREND
5280	KOUREND
5281	KOUREND
5417	VARLAMORE
5418	VARLAMORE
5419	VARLAMORE
5420	VARLAMORE
5421	VARLAMORE
5422	VARLAMORE
5423	VARLAMORE
5424	VARLAMORE
5425	VARLAMORE
5426	VARLAMORE
5427	VARLAMORE
5428	VARLAMORE
5429	VARLAMORE
5430	KOUREND
5431	KOUREND
5432	KOUREND
5433	KOUREND
5434	KOUREND
5435	KOUREND
5436	KOUREND
5437	KOUREND
5438	KOUREND
5520	VARLAMORE
5521	VARLAMORE
5522	VARLAMORE
5523	VARLAMORE
5524	VARLAMORE
5525	VARLAMORE
5526	VARLAMORE
5527	VARLAMORE
5528	VARLAMORE
5529	VARLAMORE
5530	VARLAMORE
5531	KOUREND
5532	KOUREND
5533	KOUREND
5534	KOUREND
5535	KOUREND
5536	KOUREND
5537	KOUREND
5673	VARLAMORE
5674	VARLAMORE
5675	VARLAMORE
5676	VARLAMORE
5677	VARLAMORE
5678	VARLAMORE
5679	VARLAMORE
5680	VARLAMORE
5681	VARLAMORE
5682	VARLAMORE
5683	VARLAMORE
5684	VARLAMORE
5685	KOUREND
5686	KOUREND
5687	KOUREND
5688	KOUREND
5689	KOUREND
5690	KOUREND
5691	KOUREND
5692	KOUREND
5693	KOUREND
5694	KOUREND
5776	VARLAMORE
5777	VARLAMORE
5778	VARLAMORE
5779	VARLAMORE
5780	VARLAMORE
5781	VARLAMORE
5782	VARLAMORE
5783	VARLAMORE
5784	VARLAMORE
5785	VARLAMORE
5786	VARLAMORE
5787	KOUREND
5788	KOUREND
5789	KOUREND
5790	KOUREND
5791	KOUREND
5792	KOUREND
5793	KOUREND
5929	VARLAMORE
5930	VARLAMORE
5931	VARLAMORE
5932	VARLAMORE
5933	VARLAMORE
5934	VARLAMORE
5935	VARLAMORE
5936	VARLAMORE
5937	VARLAMORE
5938	VARLAMORE
5939	VARLAMORE
5940	VARLAMORE
5941	KOUREND
5942	KOUREND
5943	KOUREND
5944	KOUREND
5945	KOUREND
5946	KOUREND
5947	KOUREND
5948	KOUREND
5949	KOUREND
5950	KOUREND
6032	VARLAMORE
6033	VARLAMORE
6034	VARLAMORE
6035	VARLAMORE
6036	VARLAMORE
6037	VARLAMORE
6038	VARLAMORE
6039	VARLAMORE
6040	VARLAMORE
6041	VARLAMORE
6042	VARLAMORE
6043	KOUREND
6044	KOUREND
6045	KOUREND
6046	KOUREND
6047	KOUREND
6048	KOUREND
6049	KOUREND
6185	VARLAMORE
6186	VARLAMORE
6187	VARLAMORE
6188	VARLAMORE
6189	VARLAMORE
6190	VARLAMORE
6191	VARLAMORE
6192	VARLAMORE
6193	VARLAMORE
6194	VARLAMORE
6195	VARLAMORE
6196	VARLAMORE
6197	KOUREND
6198	KOUREND
6199	KOUREND
6200	KOUREND
6201	KOUREND
6202	KOUREND
6203	KOUREND
6204	KOUREND
6205	KOUREND
6206	KOUREND
6288	VARLAMORE
6289	VARLAMORE
6290	VARLAMORE
6291	VARLAMORE
6292	VARLAMORE
6293	VARLAMORE
6294	VARLAMORE
6295	VARLAMORE
6296	VARLAMORE
6297	VARLAMORE
6298	KOUREND
6299	KOUREND
6300	KOUREND
6301	KOUREND
6302	KOUREND
6303	KOUREND
6304	KOUREND
6305	KOUREND
6441	VARLAMORE
6442	VARLAMORE
6443	VARLAMORE
6444	VARLAMORE
6445	VARLAMORE
6446	VARLAMORE
6447	VARLAMORE
6448	VARLAMORE
6449	VARLAMORE
6450	VARLAMORE
6451	VARLAMORE
6452	VARLAMORE
6453	KOUREND
6454	KOUREND
6455	KOUREND
6456	KOUREND
6457	KOUREND
6458	KOUREND
6459	KOUREND
6460	KOUREND
6461	KOUREND
6462	KOUREND
6544	VARLAMORE
6545	VARLAMORE
6546	VARLAMORE
6547	VARLAMORE
6548	VARLAMORE
6549	VARLAMORE
6550	VARLAMORE
6551	VARLAMORE
6552	VARLAMORE
6553	VARLAMORE
6554	VARLAMORE
6555	KOUREND
6556	KOUREND
6557	KOUREND
6558	KOUREND
6559	KOUREND
6560	KOUREND
6561	KOUREND
6697	VARLAMORE
6698	VARLAMORE
6699	VARLAMORE
6700	VARLAMORE
6701	VARLAMORE
6702	VARLAMORE
6703	VARLAMORE
6704	VARLAMORE
6705	VARLAMORE
6706	VARLAMORE
6707	VARLAMORE
6708	VARLAMORE
6709	KOUREND
6710	KOUREND
6711	KOUREND
6712	KOUREND
6713	KOUREND
6714	KOUREND
6715	KOUREND
6716	KOUREND
6717	KOUREND
6718	KOUREND
6800	VARLAMORE
6801	VARLAMORE
6802	VARLAMORE
6803	VARLAMORE
6804	VARLAMORE
6805	VARLAMORE
6806	VARLAMORE
6807	VARLAMORE
6808	VARLAMORE
6809	VARLAMORE
6810	VARLAMORE
6811	KOUREND
6812	KOUREND
6813	KOUREND
6814	KOUREND
6815	KOUREND
6816	KOUREND
6817	KOUREND
6953	VARLAMORE
6954	VARLAMORE
6955	VARLAMORE
6956	VARLAMORE
6957	VARLAMORE
6958	VARLAMORE
6959	VARLAMORE
6960	VARLAMORE
6961	VARLAMORE
6962	VARLAMORE
6963	VARLAMORE
6964	VARLAMORE
6965	KOUREND
6966	KOUREND
6967	KOUREND
6968	KOUREND
6969	KOUREND
6970	KOUREND
6971	KOUREND
6972	KOUREND
6973	KOUREND
6974	KOUREND
6993	ASGARNIA
7056	VARLAMORE
7057	VARLAMORE
7058	VARLAMORE
7059	VARLAMORE
7060	VARLAMORE
7061	VARLAMORE
7062	VARLAMORE
7063	VARLAMORE
7064	VARLAMORE
7065	VARLAMORE
7066	VARLAMORE
7067	KOUREND
7068	KOUREND
7069	KOUREND
7070	KOUREND
7071	KOUREND
7072	KOUREND
7073	KOUREND
7209	VARLAMORE
7210	VARLAMORE
7211	VARLAMORE
7212	VARLAMORE
7213	VARLAMORE
7214	VARLAMORE
7215	VARLAMORE
7216	VARLAMORE
7217	VARLAMORE
7218	VARLAMORE
7219	VARLAMORE
7220	VARLAMORE
7221	KOUREND
7222	KOUREND
7223	KOUREND
7224	KOUREND
7225	KOUREND
7226	KOUREND
7227	KOUREND
7228	KOUREND
7229	KOUREND
7230	KOUREND
7236	FREMENNIK
7237	FREMENNIK
7312	VARLAMORE
7313	VARLAMORE
7314	VARLAMORE
7315	VARLAMORE
7316	VARLAMORE
7317	VARLAMORE
7318	VARLAMORE
7319	VARLAMORE
7320	VARLAMORE
7321	VARLAMORE
7322	VARLAMORE
7323	KOUREND
7324	KOUREND
7325	KOUREND
7326	KOUREND
7327	KOUREND
7328	KOUREND
7329	KOUREND
7465	VARLAMORE
7466	VARLAMORE
7467	VARLAMORE
7468	VARLAMORE
7469	VARLAMORE
7470	VARLAMORE
7471	VARLAMORE
7472	VARLAMORE
7473	VARLAMORE
7474	VARLAMORE
7475	VARLAMORE
7476	VARLAMORE
7477	KOUREND
7478	KOUREND
7479	KOUREND
7480	KOUREND
7481	KOUREND
7482	KOUREND
7483	KOUREND
7484	KOUREND
7485	KOUREND
7486	KOUREND
7492	FREMENNIK
7493	FREMENNIK
7515	MISTHALIN
7516	MISTHALIN
7517	MISTHALIN
7518	MISTHALIN
7568	VARLAMORE
7569	VARLAMORE
7570	VARLAMORE
7571	VARLAMORE
7572	VARLAMORE
7573	VARLAMORE
7574	VARLAMORE
7575	VARLAMORE
7576	VARLAMORE
7577	VARLAMORE
7578	VARLAMORE
7579	KOUREND
7580	KOUREND
7581	KOUREND
7582	KOUREND
7583	KOUREND
7584	KOUREND
7585	KOUREND
7721	VARLAMORE
7722	VARLAMORE
7723	VARLAMORE
7724	VARLAMORE
7725	VARLAMORE
7726	VARLAMORE
7727	VARLAMORE
7728	VARLAMORE
7729	VARLAMORE
7730	VARLAMORE
7757	FREMENNIK
7758	FREMENNIK
7771	MISTHALIN
7772	MISTHALIN
7773	MISTHALIN
7774	MISTHALIN
7820	KANDARIN
8013	FREMENNIK
8014	FREMENNIK
8027	MISTHALIN
8028	MISTHALIN
8029	MISTHALIN
8030	MISTHALIN
8235	MISTHALIN
8236	MISTHALIN
8237	MISTHALIN
8238	MISTHALIN
8252	FREMENNIK
8253	FREMENNIK
8283	MISTHALIN
8284	MISTHALIN
8285	MISTHALIN
8286	MISTHALIN
8291	DESERT
8491	MISTHALIN
8492	MISTHALIN
8493	MISTHALIN
8494	MISTHALIN
8495	TIRANNWN
8496	TIRANNWN
8497	TIRANNWN
8498	TIRANNWN
8499	TIRANNWN
8500	TIRANNWN
8501	TIRANNWN
8502	TIRANNWN
8508	FREMENNIK
8509	FREMENNIK
8539	MISTHALIN
8540	MISTHALIN
8541	MISTHALIN
8542	MISTHALIN
8747	MISTHALIN
8748	MISTHALIN
8749	MISTHALIN
8750	MISTHALIN
8751	TIRANNWN
8752	TIRANNWN
8753	TIRANNWN
8754	TIRANNWN
8755	TIRANNWN
8756	TIRANNWN
8757	TIRANNWN
8758	TIRANNWN
8853	TIRANNWN
8854	TIRANNWN
9003	MISTHALIN
9004	MISTHALIN
9005	MISTHALIN
9006	MISTHALIN
9007	TIRANNWN
9008	TIRANNWN
9009	TIRANNWN
9010	TIRANNWN
9011	TIRANNWN
9012	TIRANNWN
9013	TIRANNWN
9014	TIRANNWN
9015	KANDARIN
9016	KANDARIN
9017	KANDARIN
9023	FREMENNIK
9024	FREMENNIK
9109	TIRANNWN
9110	TIRANNWN
9259	MISTHALIN
9260	MISTHALIN
9261	MISTHALIN
9262	MISTHALIN
9263	KANDARIN
9264	KANDARIN
9265	TIRANNWN
9266	TIRANNWN
9267	TIRANNWN
9268	KANDARIN
9269	KANDARIN
9270	KANDARIN
9271	KANDARIN
9272	KANDARIN
9273	KANDARIN
9274	FREMENNIK
9275	FREMENNIK
9276	FREMENNIK
9277	FREMENNIK
9279	FREMENNIK
9280	FREMENNIK
9294	KARAMJA
9295	KARAMJA
9296	KARAMJA
9297	KARAMJA
9308	MORYTANIA
9309	MORYTANIA
9310	MORYTANIA
9311	MORYTANIA
9357	KARAMJA
9358	KARAMJA
9359	KARAMJA
9360	KARAMJA
9361	KARAMJA
9362	KARAMJA
9363	KARAMJA
9515	MISTHALIN
9516	MISTHALIN
9517	KANDARIN
9518	KANDARIN
9519	KANDARIN
9520	KANDARIN
9521	KANDARIN
9522	KANDARIN
9523	KANDARIN
9524	KANDARIN
9525	KANDARIN
9526	KANDARIN
9527	KANDARIN
9528	KANDARIN
9529	KANDARIN
9530	FREMENNIK
9531	FREMENNIK
9532	FREMENNIK
9533	FREMENNIK
9540	VARLAMORE
9541	VARLAMORE
9545	KARAMJA
9550	KARAMJA
9551	KARAMJA
9552	KARAMJA
9553	KARAMJA
9564	MORYTANIA
9565	MORYTANIA
9566	MORYTANIA
9567	MORYTANIA
9613	KARAMJA
9614	KARAMJA
9615	KARAMJA
9616	KARAMJA
9617	KARAMJA
9618	KARAMJA
9619	KARAMJA
9625	KANDARIN
9772	KANDARIN
9773	KANDARIN
9774	KANDARIN
9775	KANDARIN
9776	KANDARIN
9777	KANDARIN
9778	KANDARIN
9779	KANDARIN
9780	KANDARIN
9781	KANDARIN
9782	KANDARIN
9783	KANDARIN
9784	FREMENNIK
9785	FREMENNIK
9786	FREMENNIK
9787	FREMENNIK
9788	FREMENNIK
9789	FREMENNIK
9806	KARAMJA
9807	KARAMJA
9808	KARAMJA
9809	KARAMJA
9820	MORYTANIA
9821	MORYTANIA
9822	MORYTANIA
9823	MORYTANIA
9869	KARAMJA
9870	KARAMJA
9871	KARAMJA
9872	KARAMJA
9873	KARAMJA
9874	KARAMJA
9875	KARAMJA
9881	KANDARIN
10028	KANDARIN
10029	KANDARIN
10030	KANDARIN
10031	KANDARIN
10032	KANDARIN
10033	KANDARIN
10034	KANDARIN
10035	KANDARIN
10036	KANDARIN
10037	KANDARIN
10038	KANDARIN
10039	KANDARIN
10040	FREMENNIK
10041	FREMENNIK
10042	FREMENNIK
10043	FREMENNIK
10044	FREMENNIK
10045	FREMENNIK
10057	WILDERNESS
10058	WILDERNESS
10062	KARAMJA
10063	KARAMJA
10064	KARAMJA
10065	KARAMJA
10076	MORYTANIA
10077	MORYTANIA
10078	MORYTANIA
10079	MORYTANIA
10125	KARAMJA
10126	KARAMJA
10127	KARAMJA
10128	KARAMJA
10129	KARAMJA
10130	KARAMJA
10131	KARAMJA
10284	KANDARIN
10285	KANDARIN
10286	KANDARIN
10287	KANDARIN
10288	KANDARIN
10289	KANDARIN
10290	KANDARIN
10291	KANDARIN
10292	KANDARIN
10293	KANDARIN
10294	KANDARIN
10295	KANDARIN
10296	FREMENNIK
10297	FREMENNIK
10298	FREMENNIK
10299	FREMENNIK
10300	FREMENNIK
10301	FREMENNIK
10313	WILDERNESS
10314	WILDERNESS
10318	KARAMJA
10319	KARAMJA
10320	KARAMJA
10321	KARAMJA
10381	KARAMJA
10382	KARAMJA
10383	KARAMJA
10384	KARAMJA
10385	KARAMJA
10386	KARAMJA
10387	KARAMJA
10388	KANDARIN
10389	KANDARIN
10536	ASGARNIA
10537	ASGARNIA
10541	KANDARIN
10542	KANDARIN
10543	KANDARIN
10544	KANDARIN
10545	KANDARIN
10546	KANDARIN
10547	KANDARIN
10548	KANDARIN
10549	KANDARIN
10550	KANDARIN
10551	KANDARIN
10552	FREMENNIK
10553	FREMENNIK
10554	FREMENNIK
10555	FREMENNIK
10556	FREMENNIK
10557	FREMENNIK
10569	KARAMJA
10570	KARAMJA
10574	KARAMJA
10575	KARAMJA
10576	KARAMJA
10577	KARAMJA
10637	KARAMJA
10638	KARAMJA
10639	KARAMJA
10640	KARAMJA
10641	KARAMJA
10642	KARAMJA
10643	KARAMJA
10644	KARAMJA
10645	KARAMJA
10794	KANDARIN
10795	KANDARIN
10796	KANDARIN
10801	KARAMJA
10802	KARAMJA
10803	KANDARIN
10804	KANDARIN
10805	KANDARIN
10806	KANDARIN
10807	KANDARIN
10808	FREMENNIK
10809	FREMENNIK
10810	FREMENNIK
10811	FREMENNIK
10812	FREMENNIK
10813	FREMENNIK
10832	DESERT
10833	DESERT
10835	MISTHALIN
10893	KARAMJA
10894	KARAMJA
10895	KARAMJA
10896	KARAMJA
10897	KARAMJA
10898	KARAMJA
10899	KARAMJA
10900	KARAMJA
10901	KARAMJA
10908	FREMENNIK
11050	KANDARIN
11051	KANDARIN
11052	KANDARIN
11053	KARAMJA
11054	KARAMJA
11055	KARAMJA
11056	KARAMJA
11057	KARAMJA
11058	KARAMJA
11059	KANDARIN
11060	ASGARNIA
11061	KANDARIN
11062	KANDARIN
11063	KANDARIN
11064	FREMENNIK
11065	FREMENNIK
11066	FREMENNIK
11067	FREMENNIK
11068	FREMENNIK
11069	FREMENNIK
11088	DESERT
11089	DESERT
11149	KARAMJA
11150	KARAMJA
11151	KARAMJA
11152	KARAMJA
11153	KARAMJA
11154	KARAMJA
11155	KARAMJA
11164	FREMENNIK
11166	FREMENNIK
11167	FREMENNIK
11168	FREMENNIK
11169	FREMENNIK
11306	KANDARIN
11307	KANDARIN
11308	KANDARIN
11309	KARAMJA
11310	KARAMJA
11311	KARAMJA
11312	KARAMJA
11313	KARAMJA
11314	KARAMJA
11315	KARAMJA
11316	ASGARNIA
11317	KANDARIN
11318	KANDARIN
11319	ASGARNIA
11320	ASGARNIA
11321	ASGARNIA
11322	FREMENNIK
11323	FREMENNIK
11324	FREMENNIK
11325	FREMENNIK
11344	DESERT
11345	DESERT
11405	KARAMJA
11406	KARAMJA
11407	KARAMJA
11408	KARAMJA
11409	KARAMJA
11410	KARAMJA
11411	KARAMJA
11412	ASGARNIA
11413	ASGARNIA
11414	ASGARNIA
11415	ASGARNIA
11416	ASGARNIA
11417	ASGARNIA
11418	ASGARNIA
11422	FREMENNIK
11423	FREMENNIK
11424	FREMENNIK
11425	FREMENNIK
11562	KANDARIN
11563	KANDARIN
11564	KARAMJA
11565	KARAMJA
11566	KARAMJA
11567	KARAMJA
11568	KARAMJA
11569	KARAMJA
11570	ASGARNIA
11571	ASGARNIA
11572	ASGARNIA
11573	ASGARNIA
11574	ASGARNIA
11575	ASGARNIA
11576	ASGARNIA
11577	ASGARNIA
11578	ASGARNIA
11579	ASGARNIA
11580	ASGARNIA
11581	ASGARNIA
11602	ASGARNIA
11603	ASGARNIA
11661	KARAMJA
11662	KARAMJA
11663	KARAMJA
11664	KARAMJA
11665	KARAMJA
11666	KARAMJA
11667	KARAMJA
11668	ASGARNIA
11669	ASGARNIA
11670	ASGARNIA
11671	ASGARNIA
11672	ASGARNIA
11673	ASGARNIA
11674	ASGARNIA
11678	FREMENNIK
11679	FREMENNIK
11680	FREMENNIK
11681	FREMENNIK
11818	KANDARIN
11819	KANDARIN
11820	KARAMJA
11821	KARAMJA
11822	KARAMJA
11823	KARAMJA
11824	ASGARNIA
11825	KARAMJA
11826	ASGARNIA
11827	ASGARNIA
11828	ASGARNIA
11829	ASGARNIA
11830	ASGARNIA
11831	WILDERNESS
11832	WILDERNESS
11833	WILDERNESS
11834	WILDERNESS
11835	WILDERNESS
11836	WILDERNESS
11837	WILDERNESS
11850	VARLAMORE
11851	VARLAMORE
11866	ASGARNIA
11867	ASGARNIA
11871	TIRANNWN
11872	TIRANNWN
11873	TIRANNWN
11917	KARAMJA
11918	KARAMJA
11919	KARAMJA
11920	KARAMJA
11921	KARAMJA
11922	KARAMJA
11923	KARAMJA
11924	ASGARNIA
11925	ASGARNIA
11926	ASGARNIA
11927	ASGARNIA
11928	ASGARNIA
11929	ASGARNIA
11930	ASGARNIA
11931	WILDERNESS
11932	WILDERNESS
11933	WILDERNESS
11934	WILDERNESS
11935	WILDERNESS
11936	WILDERNESS
11937	WILDERNESS
12076	KARAMJA
12077	KARAMJA
12078	KARAMJA
12079	KARAMJA
12080	ASGARNIA
12081	ASGARNIA
12082	ASGARNIA
12083	ASGARNIA
12084	ASGARNIA
12085	ASGARNIA
12086	ASGARNIA
12087	WILDERNESS
12088	WILDERNESS
12089	WILDERNESS
12090	WILDERNESS
12091	WILDERNESS
12092	WILDERNESS
12093	WILDERNESS
12106	VARLAMORE
12107	VARLAMORE
12109	ASGARNIA
12122	ASGARNIA
12123	ASGARNIA
12127	TIRANNWN
12128	TIRANNWN
12129	TIRANNWN
12180	ASGARNIA
12181	ASGARNIA
12182	ASGARNIA
12183	ASGARNIA
12184	ASGARNIA
12185	ASGARNIA
12186	ASGARNIA
12187	WILDERNESS
12188	WILDERNESS
12189	WILDERNESS
12190	WILDERNESS
12191	WILDERNESS
12192	WILDERNESS
12193	WILDERNESS
12324	MISTHALIN
12325	MISTHALIN
12326	MISTHALIN
12327	MISTHALIN
12337	MISTHALIN
12338	MISTHALIN
12339	MISTHALIN
12340	MISTHALIN
12341	MISTHALIN
12342	MISTHALIN
12343	WILDERNESS
12344	WILDERNESS
12345	WILDERNESS
12346	WILDERNESS
12347	WILDERNESS
12348	WILDERNESS
12349	WILDERNESS
12362	VARLAMORE
12363	VARLAMORE
12436	MISTHALIN
12437	MISTHALIN
12438	MISTHALIN
12439	MISTHALIN
12440	MISTHALIN
12441	MISTHALIN
12442	MISTHALIN
12443	WILDERNESS
12444	WILDERNESS
12445	WILDERNESS
12446	WILDERNESS
12447	WILDERNESS
12448	WILDERNESS
12449	WILDERNESS
12580	MISTHALIN
12581	MISTHALIN
12582	MISTHALIN
12583	MISTHALIN
12585	DESERT
12586	DESERT
12587	DESERT
12588	DESERT
12589	DESERT
12590	DESERT
12591	DESERT
12592	DESERT
12593	MISTHALIN
12594	MISTHALIN
12595	MISTHALIN
12596	MISTHALIN
12597	MISTHALIN
12598	MISTHALIN
12599	WILDERNESS
12600	WILDERNESS
12601	WILDERNESS
12602	WILDERNESS
12603	WILDERNESS
12604	WILDERNESS
12605	WILDERNESS
12692	MISTHALIN
12693	MISTHALIN
12694	MISTHALIN
12695	MISTHALIN
12696	MISTHALIN
12697	MISTHALIN
12698	MISTHALIN
12699	WILDERNESS
12700	WILDERNESS
12701	WILDERNESS
12702	WILDERNESS
12703	WILDERNESS
12704	WILDERNESS
12705	WILDERNESS
12836	MISTHALIN
12837	MISTHALIN
12838	MISTHALIN
12839	MISTHALIN
12841	DESERT
12842	DESERT
12843	DESERT
12844	DESERT
12845	DESERT
12846	DESERT
12847	DESERT
12848	DESERT
12849	DESERT
12850	MISTHALIN
12851	MISTHALIN
12852	MISTHALIN
12853	MISTHALIN
12854	MISTHALIN
12855	WILDERNESS
12856	WILDERNESS
12857	WILDERNESS
12858	WILDERNESS
12859	WILDERNESS
12860	WILDERNESS
12861	WILDERNESS
12894	TIRANNWN
12895	TIRANNWN
12896	TIRANNWN
12897	TIRANNWN
12948	MISTHALIN
12949	MISTHALIN
12950	MISTHALIN
12951	MISTHALIN
12952	MISTHALIN
12953	MISTHALIN
12954	MISTHALIN
12955	WILDERNESS
12956	WILDERNESS
12957	WILDERNESS
12958	WILDERNESS
12959	WILDERNESS
12960	WILDERNESS
12961	WILDERNESS
12994	TIRANNWN
13092	MISTHALIN
13093	MISTHALIN
13094	MISTHALIN
13095	MISTHALIN
13097	DESERT
13098	DESERT
13099	DESERT
13100	DESERT
13101	DESERT
13102	DESERT
13103	DESERT
13104	DESERT
13105	DESERT
13106	DESERT
13107	DESERT
13108	MISTHALIN
13109	MISTHALIN
13110	MISTHALIN
13111	WILDERNESS
13112	WILDERNESS
13113	WILDERNESS
13114	WILDERNESS
13115	WILDERNESS
13116	WILDERNESS
13117	WILDERNESS
13150	TIRANNWN
13151	TIRANNWN
13152	TIRANNWN
13153	TIRANNWN
13204	DESERT
13205	DESERT
13206	DESERT
13207	DESERT
13211	WILDERNESS
13212	WILDERNESS
13213	WILDERNESS
13214	WILDERNESS
13215	WILDERNESS
13216	WILDERNESS
13217	WILDERNESS
13353	DESERT
13354	DESERT
13355	DESERT
13356	DESERT
13357	DESERT
13358	DESERT
13359	DESERT
13360	DESERT
13361	DESERT
13362	DESERT
13363	DESERT
13364	MISTHALIN
13365	MISTHALIN
13366	MISTHALIN
13367	WILDERNESS
13368	WILDERNESS
13369	WILDERNESS
13370	WILDERNESS
13371	WILDERNESS
13372	WILDERNESS
13373	WILDERNESS
13460	DESERT
13461	DESERT
13462	DESERT
13463	DESERT
13467	WILDERNESS
13468	WILDERNESS
13469	WILDERNESS
13470	WILDERNESS
13471	WILDERNESS
13472	WILDERNESS
13473	WILDERNESS
13491	MISTHALIN
13609	DESERT
13610	DESERT
13611	DESERT
13612	DESERT
13613	DESERT
13614	DESERT
13615	DESERT
13616	DESERT
13617	DESERT
13618	MORYTANIA
13619	MORYTANIA
13620	MORYTANIA
13621	MORYTANIA
13622	MORYTANIA
13623	MORYTANIA
13624	MORYTANIA
13625	MORYTANIA
13716	DESERT
13717	DESERT
13718	DESERT
13719	MORYTANIA
13720	MORYTANIA
13721	MORYTANIA
13722	MORYTANIA
13865	DESERT
13866	DESERT
13867	DESERT
13868	DESERT
13869	DESERT
13870	DESERT
13871	DESERT
13872	DESERT
13873	MORYTANIA
13874	MORYTANIA
13875	MORYTANIA
13876	MORYTANIA
13877	MORYTANIA
13878	MORYTANIA
13879	MORYTANIA
13880	MORYTANIA
